"Mol_ID","Gene_symbol","Data_base"
"MOL000098","PIF1","CTD"
"MOL000098","ZNF37BP","CTD"
"MOL000098","SLC7A5","CTD"
"MOL000098","RERE","CTD"
"MOL000098","S100A16","CTD"
"MOL000098","FLAD1","CTD"
"MOL000098","AASS","CTD"
"MOL000098","NSUN6","CTD"
"MOL000098","UROD","CTD"
"MOL000098","HMBS","CTD"
"MOL000098","PGC","CTD"
"MOL000098","CKB","CTD"
"MOL000098","PRKAR1B","CTD"
"MOL000098","C13H1ORF115","CTD"
"MOL000098","GPX8","CTD"
"MOL000098","TMEM135","CTD"
"MOL000098","MR1","CTD"
"MOL000098","PTH","CTD"
"MOL000098","TPP1","CTD"
"MOL000098","ADD3","CTD"
"MOL000098","DCP1A","CTD"
"MOL000098","HSPG2","CTD"
"MOL000098","GPANK1","CTD"
"MOL000098","RAB11FIP1","CTD"
"MOL000098","TGFA","CTD"
"MOL000098","H3C4","CTD"
"MOL000098","HNMT","CTD"
"MOL000098","FBXO10","CTD"
"MOL000098","SERPINC1","CTD"
"MOL000098","LMNB1","CTD"
"MOL000098","ATL2","CTD"
"MOL000098","CEP72","CTD"
"MOL000098","PIK3CA","CTD"
"MOL000098","PLIN1","CTD"
"MOL000098","DMXL1","CTD"
"MOL000098","MYH3","CTD"
"MOL000098","DGAT2","CTD"
"MOL000098","PRMT9","CTD"
"MOL000098","ULBP2","CTD"
"MOL000098","DCUN1D2","CTD"
"MOL000098","UTP20","CTD"
"MOL000098","GRIN1","CTD"
"MOL000098","SLC41A1","CTD"
"MOL000098","SLC22A3","CTD"
"MOL000098","STAR","CTD"
"MOL000098","SKAP2","CTD"
"MOL000098","SETMAR","CTD"
"MOL000098","GMPPB","CTD"
"MOL000098","BLVRB","CTD"
"MOL000098","MUC15","CTD"
"MOL000098","MRPL47","CTD"
"MOL000098","UHMK1","CTD"
"MOL000098","IFI27L1","CTD"
"MOL000098","FSHB","CTD"
"MOL000098","ATP6V0B","CTD"
"MOL000098","SULT1D1","CTD"
"MOL000098","STN1","CTD"
"MOL000098","KLK2","CTD"
"MOL000098","HSP90AB1","CTD"
"MOL000098","MAPK13","CTD"
"MOL000098","PRR7","CTD"
"MOL000098","EPO","CTD"
"MOL000098","CHST15","CTD"
"MOL000098","DDIT4L","CTD"
"MOL000098","COX4","CTD"
"MOL000098","ZCCHC2","CTD"
"MOL000098","EFR3A","CTD"
"MOL000098","RAB28","CTD"
"MOL000098","AIG1","CTD"
"MOL000098","STAG2","CTD"
"MOL000098","RGS5","CTD"
"MOL000098","NME1","CTD"
"MOL000098","PRDX4","CTD"
"MOL000098","WDR44","CTD"
"MOL000098","UGT1A9","CTD"
"MOL000098","PNPLA2","CTD"
"MOL000098","DPH6","CTD"
"MOL000098","FAM234B","CTD"
"MOL000098","SERPINB9","CTD"
"MOL000098","CD109","CTD"
"MOL000098","COL1A1","CTD"
"MOL000098","COL7A1","CTD"
"MOL000098","AMDHD1","CTD"
"MOL000098","TRIM59","CTD"
"MOL000098","DMPK","CTD"
"MOL000098","TRRAP","CTD"
"MOL000098","POR","CTD"
"MOL000098","CENPC","CTD"
"MOL000098","TSFM","CTD"
"MOL000098","CPN1","CTD"
"MOL000098","CCDC62","CTD"
"MOL000098","BSCL2","CTD"
"MOL000098","NCAPG2","CTD"
"MOL000098","PUS10","CTD"
"MOL000098","CD302","CTD"
"MOL000098","ITGAX","CTD"
"MOL000098","GCFC2","CTD"
"MOL000098","NCOA2","CTD"
"MOL000098","TH","CTD"
"MOL000098","CENPW","CTD"
"MOL000098","TFPI","CTD"
"MOL000098","TTYH3","CTD"
"MOL000098","SKIDA1","CTD"
"MOL000098","TRAPPC11","CTD"
"MOL000098","MEIS1","CTD"
"MOL000098","TNFRSF12A","CTD"
"MOL000098","CYP17A1","CTD"
"MOL000098","TUBA1A","CTD"
"MOL000098","MCM10","CTD"
"MOL000098","ZNF362","CTD"
"MOL000098","RASSF1","CTD"
"MOL000098","SLC22A12","CTD"
"MOL000098","FHL1","CTD"
"MOL000098","NAPB","CTD"
"MOL000098","CABIN1","CTD"
"MOL000098","SH3BP2","CTD"
"MOL000098","DDX26B","CTD"
"MOL000098","PHKA2","CTD"
"MOL000098","IL4R","CTD"
"MOL000098","TNFRSF14","CTD"
"MOL000098","FUT8","CTD"
"MOL000098","GJA1","CTD"
"MOL000098","ADGRG4","CTD"
"MOL000098","ZNF217","CTD"
"MOL000098","TBC1D10B","CTD"
"MOL000098","VEGFA","CTD"
"MOL000098","ICAM3","CTD"
"MOL000098","SH3RF1","CTD"
"MOL000098","PGM1","CTD"
"MOL000098","DLX6","CTD"
"MOL000098","LEF1","CTD"
"MOL000098","ITPRIPL1","CTD"
"MOL000098","IFI44","CTD"
"MOL000098","SKA1","CTD"
"MOL000098","RNF19B","CTD"
"MOL000098","UGT1A1","CTD"
"MOL000098","PPP1R21","CTD"
"MOL000098","SMTN","CTD"
"MOL000098","SLCO5A1","CTD"
"MOL000098","SFT2D2","CTD"
"MOL000098","SF3B3","CTD"
"MOL000098","FMC1","CTD"
"MOL000098","EXOC2","CTD"
"MOL000098","STMN1","CTD"
"MOL000098","GUCD1","CTD"
"MOL000098","CRELD2","CTD"
"MOL000098","PNMA6A","CTD"
"MOL000098","ARHGAP29","CTD"
"MOL000098","IDH1","CTD"
"MOL000098","MYL12A","CTD"
"MOL000098","C2CD5","CTD"
"MOL000098","FRS2","CTD"
"MOL000098","RARB","CTD"
"MOL000098","CTNNA1","CTD"
"MOL000098","TNFSF4","CTD"
"MOL000098","SCRIB","CTD"
"MOL000098","PCF11","CTD"
"MOL000098","WSB1","CTD"
"MOL000098","CP","CTD"
"MOL000098","COTL1","CTD"
"MOL000098","NDUFS3","CTD"
"MOL000098","C3ORF38","CTD"
"MOL000098","BHMT","CTD"
"MOL000098","PKDCC","CTD"
"MOL000098","SLC2A1","CTD"
"MOL000098","JUN","CTD"
"MOL000098","SDC4","CTD"
"MOL000098","ARFGEF1","CTD"
"MOL000098","ANKRD16","CTD"
"MOL000098","TOR2A","CTD"
"MOL000098","PI4KA","CTD"
"MOL000098","MIR22HG","CTD"
"MOL000098","ZNF337","CTD"
"MOL000098","MAP3K12","CTD"
"MOL000098","TIFA","CTD"
"MOL000098","RASD1","CTD"
"MOL000098","NTN4","CTD"
"MOL000098","ZNF711","CTD"
"MOL000098","IQGAP2","CTD"
"MOL000098","C17ORF58","CTD"
"MOL000098","C12ORF60","CTD"
"MOL000098","TIGD1","CTD"
"MOL000098","CES1C","CTD"
"MOL000098","MPP7","CTD"
"MOL000098","COX5A","CTD"
"MOL000098","FRMD5","CTD"
"MOL000098","SNX24","CTD"
"MOL000098","FAM200C","CTD"
"MOL000098","TFDP1","CTD"
"MOL000098","MKI67","CTD"
"MOL000098","VAT1","CTD"
"MOL000098","SSBP1","CTD"
"MOL000098","MARK2","CTD"
"MOL000098","DAPK1","CTD"
"MOL000098","ATP2A1","CTD"
"MOL000098","PTP4A3","CTD"
"MOL000098","TSG101","CTD"
"MOL000098","SLC39A5","CTD"
"MOL000098","NTN1","CTD"
"MOL000098","EIF2S2","CTD"
"MOL000098","RGS19","CTD"
"MOL000098","SLC25A20","CTD"
"MOL000098","CX3CL1","CTD"
"MOL000098","PALLD","CTD"
"MOL000098","EHBP1L1","CTD"
"MOL000098","HERPUD1","CTD"
"MOL000098","GPKOW","CTD"
"MOL000098","MYSM1","CTD"
"MOL000098","FASTKD5","CTD"
"MOL000098","ARHGEF28","CTD"
"MOL000098","ESM1","CTD"
"MOL000098","SLCO1B1","CTD"
"MOL000098","HMGCS2","CTD"
"MOL000098","CAAP1","CTD"
"MOL000098","LDHC","CTD"
"MOL000098","BAG4","CTD"
"MOL000098","FAM98B","CTD"
"MOL000098","SMAD2","CTD"
"MOL000098","GSTM4","CTD"
"MOL000098","SOX4","CTD"
"MOL000098","CNOT8","CTD"
"MOL000098","HSD17B10","CTD"
"MOL000098","PALMD","CTD"
"MOL000098","CREB3L2","CTD"
"MOL000098","HYLS1","CTD"
"MOL000098","ACER3","CTD"
"MOL000098","PDGFB","CTD"
"MOL000098","ZNF559","CTD"
"MOL000098","BMAL1","CTD"
"MOL000098","SPOCD1","CTD"
"MOL000098","NOS3","CTD"
"MOL000098","WNT11","CTD"
"MOL000098","PSEN2","CTD"
"MOL000098","CEP55","CTD"
"MOL000098","PNKP","CTD"
"MOL000098","CHST5","CTD"
"MOL000098","NCAPH2","CTD"
"MOL000098","SNCA","CTD"
"MOL000098","PHLDA2","CTD"
"MOL000098","HNRNPK","CTD"
"MOL000098","H1-2","CTD"
"MOL000098","SERPIND1","CTD"
"MOL000098","UMOD","CTD"
"MOL000098","DPYSL4","CTD"
"MOL000098","GAB1","CTD"
"MOL000098","ARHGEF3","CTD"
"MOL000098","CDKAL1","CTD"
"MOL000098","MUC5AC","CTD"
"MOL000098","TNP1","CTD"
"MOL000098","ALDH3A2","CTD"
"MOL000098","CEP78","CTD"
"MOL000098","MMP10","CTD"
"MOL000098","SLC49A4","CTD"
"MOL000098","ZNF227","CTD"
"MOL000098","APP","CTD"
"MOL000098","PSD4","CTD"
"MOL000098","ZNF385B","CTD"
"MOL000098","UCHL3","CTD"
"MOL000098","GSN","CTD"
"MOL000098","ZFYVE16","CTD"
"MOL000098","ERCC3","CTD"
"MOL000098","C17ORF100","CTD"
"MOL000098","FAM98A","CTD"
"MOL000098","TFAM","CTD"
"MOL000098","TMEM156","CTD"
"MOL000098","METTL13","CTD"
"MOL000098","ACOT13","CTD"
"MOL000098","MAPK10","CTD"
"MOL000098","BMP2K","CTD"
"MOL000098","RUNDC3B","CTD"
"MOL000098","GNL1","CTD"
"MOL000098","MAN2C1","CTD"
"MOL000098","ATF2","CTD"
"MOL000098","AP1M2","CTD"
"MOL000098","MITF","CTD"
"MOL000098","HOOK1","CTD"
"MOL000098","BPIFB2","CTD"
"MOL000098","CAV1","CTD"
"MOL000098","QRICH2","CTD"
"MOL000098","DUSP1","CTD"
"MOL000098","ACSS3","CTD"
"MOL000098","SPSB1","CTD"
"MOL000098","CXCL10","CTD"
"MOL000098","PARK7","CTD"
"MOL000098","SCN1A","CTD"
"MOL000098","LCAT","CTD"
"MOL000098","ART4","CTD"
"MOL000098","FTCD","CTD"
"MOL000098","SH3PXD2A","CTD"
"MOL000098","RPS6KA5","CTD"
"MOL000098","SRSF1","CTD"
"MOL000098","HYAL1","CTD"
"MOL000098","ABCC6","CTD"
"MOL000098","TET1","CTD"
"MOL000098","FMR1","CTD"
"MOL000098","MIR29C","CTD"
"MOL000098","PHF3","CTD"
"MOL000098","GET1","CTD"
"MOL000098","THOC1","CTD"
"MOL000098","ECHDC1","CTD"
"MOL000098","SERPINI1","CTD"
"MOL000098","PLPPR1","CTD"
"MOL000098","FHIT","CTD"
"MOL000098","MDM1","CTD"
"MOL000098","EDNRA","CTD"
"MOL000098","TENT5A","CTD"
"MOL000098","GSS","CTD"
"MOL000098","TRPM7","CTD"
"MOL000098","SLC44A3","CTD"
"MOL000098","SBDS","CTD"
"MOL000098","PLXNA3","CTD"
"MOL000098","UFSP2","CTD"
"MOL000098","ARL15","CTD"
"MOL000098","INO80","CTD"
"MOL000098","MEIS2","CTD"
"MOL000098","EPB41L5","CTD"
"MOL000098","SPIN3","CTD"
"MOL000098","TP73","CTD"
"MOL000098","KMT2A","CTD"
"MOL000098","UCN","CTD"
"MOL000098","NEDD4L","CTD"
"MOL000098","SLC6A11","CTD"
"MOL000098","SOAT2","CTD"
"MOL000098","GNAI2","CTD"
"MOL000098","CCR7","CTD"
"MOL000098","MLLT3","CTD"
"MOL000098","RUFY1","CTD"
"MOL000098","HEBP2","CTD"
"MOL000098","CTRL","CTD"
"MOL000098","CIAPIN1","CTD"
"MOL000098","CYBA","CTD"
"MOL000098","GLCE","CTD"
"MOL000098","RRM2","CTD"
"MOL000098","PTPMT1","CTD"
"MOL000098","PDGFRL","CTD"
"MOL000098","MCM4","CTD"
"MOL000098","ALDOA","CTD"
"MOL000098","TUBA8","CTD"
"MOL000098","TUBD1","CTD"
"MOL000098","BCL2L2","CTD"
"MOL000098","ANXA8","CTD"
"MOL000098","C4BPA","CTD"
"MOL000098","ABCD2","CTD"
"MOL000098","ZDHHC21","CTD"
"MOL000098","VTN","CTD"
"MOL000098","BMP4","CTD"
"MOL000098","COL3A1","CTD"
"MOL000098","TPBG","CTD"
"MOL000098","ATF4","CTD"
"MOL000098","PRKCG","CTD"
"MOL000098","ADNP","CTD"
"MOL000098","CENPK","CTD"
"MOL000098","FANCG","CTD"
"MOL000098","NCF4","CTD"
"MOL000098","COXFA4L3","CTD"
"MOL000098","NAA80","CTD"
"MOL000098","SCGB1A1","CTD"
"MOL000098","RSAD1","CTD"
"MOL000098","AKR1D1","CTD"
"MOL000098","PTCH1","CTD"
"MOL000098","KSR1","CTD"
"MOL000098","TNNI3","CTD"
"MOL000098","PTBP2","CTD"
"MOL000098","EFNA4","CTD"
"MOL000098","GIPC2","CTD"
"MOL000098","UCP1","CTD"
"MOL000098","TCF19","CTD"
"MOL000098","TAB3","CTD"
"MOL000098","CASP4","CTD"
"MOL000098","LAD1","CTD"
"MOL000098","SH3D19","CTD"
"MOL000098","NAP1L4","CTD"
"MOL000098","ALOX5","CTD"
"MOL000098","APOBEC3G","CTD"
"MOL000098","NAV2","CTD"
"MOL000098","SERPINA7","CTD"
"MOL000098","VCPIP1","CTD"
"MOL000098","PRKCE","CTD"
"MOL000098","GLDC","CTD"
"MOL000098","MDH1","CTD"
"MOL000098","CD46","CTD"
"MOL000098","LRMDA","CTD"
"MOL000098","MED13","CTD"
"MOL000098","PRP4K","CTD"
"MOL000098","DES","CTD"
"MOL000098","EXOSC9","CTD"
"MOL000098","CUZD1","CTD"
"MOL000098","PRRC2B","CTD"
"MOL000098","RLF","CTD"
"MOL000098","TMEM126B","CTD"
"MOL000098","MYH9","CTD"
"MOL000098","PPCDC","CTD"
"MOL000098","SLC25A1","CTD"
"MOL000098","ARHGDIB","CTD"
"MOL000098","SRSF8","CTD"
"MOL000098","CCNB2","CTD"
"MOL000098","GRIN2A","CTD"
"MOL000098","PPWD1","CTD"
"MOL000098","COMT","CTD"
"MOL000098","TRIM56","CTD"
"MOL000098","METTL18","CTD"
"MOL000098","LAIR2","CTD"
"MOL000098","DRG2","CTD"
"MOL000098","PTGS2","CTD"
"MOL000098","MALT1","CTD"
"MOL000098","ZNRF3","CTD"
"MOL000098","DHX29","CTD"
"MOL000098","CYP3A13","CTD"
"MOL000098","C2CD4A","CTD"
"MOL000098","TMEM50B","CTD"
"MOL000098","GSTZ1","CTD"
"MOL000098","RALBP1","CTD"
"MOL000098","CSN1S1","CTD"
"MOL000098","CRLF1","CTD"
"MOL000098","MYOD1","CTD"
"MOL000098","MET","CTD"
"MOL000098","PPP3CA","CTD"
"MOL000098","HSP27","CTD"
"MOL000098","FPR2","CTD"
"MOL000098","GEM","CTD"
"MOL000098","FOXA1","CTD"
"MOL000098","PLXNC1","CTD"
"MOL000098","CARNMT1","CTD"
"MOL000098","RGPD3","CTD"
"MOL000098","MICB","CTD"
"MOL000098","MASP2","CTD"
"MOL000098","ITPR2","CTD"
"MOL000098","IFNG","CTD"
"MOL000098","MBNL2","CTD"
"MOL000098","MYOF","CTD"
"MOL000098","ITPR1","CTD"
"MOL000098","SEPSECS","CTD"
"MOL000098","BSN","CTD"
"MOL000098","CNNM4","CTD"
"MOL000098","KIF21A","CTD"
"MOL000098","PLCB1","CTD"
"MOL000098","SP5","CTD"
"MOL000098","WDFY1","CTD"
"MOL000098","ZNF561","CTD"
"MOL000098","ORC6","CTD"
"MOL000098","CKM","CTD"
"MOL000098","TXN1","CTD"
"MOL000098","DEK","CTD"
"MOL000098","ZNF189","CTD"
"MOL000098","ISYNA1","CTD"
"MOL000098","DBH-AS1","CTD"
"MOL000098","SLC22A4","CTD"
"MOL000098","RHOC","CTD"
"MOL000098","EDNRB","CTD"
"MOL000098","CD80","CTD"
"MOL000098","FAM162A","CTD"
"MOL000098","UBAP1L","CTD"
"MOL000098","CCT5","CTD"
"MOL000098","COX3","CTD"
"MOL000098","PDSS2","CTD"
"MOL000098","AFDN-DT","CTD"
"MOL000098","COG5","CTD"
"MOL000098","MICAL1","CTD"
"MOL000098","PLTP","CTD"
"MOL000098","AADAT","CTD"
"MOL000098","CAPN1","CTD"
"MOL000098","CDKN2C","CTD"
"MOL000098","OPTN","CTD"
"MOL000098","DKK4","CTD"
"MOL000098","KLHL7","CTD"
"MOL000098","MXI1","CTD"
"MOL000098","ZSWIM5","CTD"
"MOL000098","ZNF30","CTD"
"MOL000098","MGARP","CTD"
"MOL000098","PPP1R1A","CTD"
"MOL000098","TRPV2","CTD"
"MOL000098","AGTR1A","CTD"
"MOL000098","SLC26A2","CTD"
"MOL000098","ATF6B","CTD"
"MOL000098","MPO","CTD"
"MOL000098","SLC25A30","CTD"
"MOL000098","MYCBP2","CTD"
"MOL000098","CFLAR","CTD"
"MOL000098","ANXA5","CTD"
"MOL000098","RNF14","CTD"
"MOL000098","YAE1","CTD"
"MOL000098","RUNX2","CTD"
"MOL000098","PRAG1","CTD"
"MOL000098","ENOSF1","CTD"
"MOL000098","S100A9","CTD"
"MOL000098","LIM2","CTD"
"MOL000098","TST","CTD"
"MOL000098","LPIN1","CTD"
"MOL000098","ELMOD2","CTD"
"MOL000098","SLC20A1","CTD"
"MOL000098","CREBBP","CTD"
"MOL000098","OTUD5","CTD"
"MOL000098","EEF1AKMT3","CTD"
"MOL000098","COX11","CTD"
"MOL000098","PLK","CTD"
"MOL000098","PPARG","CTD"
"MOL000098","OR52X1","CTD"
"MOL000098","ANGPTL8","CTD"
"MOL000098","LMNA","CTD"
"MOL000098","RPL27A","CTD"
"MOL000098","SASH1","CTD"
"MOL000098","CDA","CTD"
"MOL000098","MAPDA","CTD"
"MOL000098","IGFBP3","CTD"
"MOL000433","DYNC1H1","CTD"
"MOL000433","DNASE1L3","CTD"
"MOL000433","PFKFB3","CTD"
"MOL000433","MAP4K3","CTD"
"MOL000433","FLRT3","CTD"
"MOL000433","USP38","CTD"
"MOL000433","AQP9","CTD"
"MOL000433","NBPF1","CTD"
"MOL000433","STIP1","CTD"
"MOL000433","CYP2D2","CTD"
"MOL000433","GABPB1","CTD"
"MOL000433","IPO4","CTD"
"MOL000433","IRX3","CTD"
"MOL000433","SLC20A1","CTD"
"MOL000433","ASS1","CTD"
"MOL000433","THUMPD3","CTD"
"MOL000433","MED17","CTD"
"MOL000433","C1ORF174","CTD"
"MOL000433","DYRK2","CTD"
"MOL000433","SYNJ1","CTD"
"MOL000433","CDKN2AIP","CTD"
"MOL000433","HTR5A","CTD"
"MOL000433","KYAT3","CTD"
"MOL000433","ZNF652","CTD"
"MOL000433","ATTC","CTD"
"MOL000433","TFB1M","CTD"
"MOL000433","TMTC4","CTD"
"MOL000433","RBP1","CTD"
"MOL000433","PWP2","CTD"
"MOL000433","FOS","CTD"
"MOL000433","HMGCL","CTD"
"MOL000433","LDB1","CTD"
"MOL000433","CXCL15","CTD"
"MOL000433","PCYT2","CTD"
"MOL000433","TMEFF1","CTD"
"MOL000433","SLC2A3","CTD"
"MOL000433","MYO6","CTD"
"MOL000433","ALOX12B","CTD"
"MOL000433","G2E3","CTD"
"MOL000433","DIPK1A","CTD"
"MOL000433","ZNF227","CTD"
"MOL000433","PDIK1L","CTD"
"MOL000433","TRPV1","CTD"
"MOL000433","RICTOR","CTD"
"MOL000433","DSC2L","CTD"
"MOL000433","HMGA2","CTD"
"MOL000433","AP1S2","CTD"
"MOL000433","SLC35E1","CTD"
"MOL000433","IRAG2","CTD"
"MOL000433","STARD10","CTD"
"MOL000433","RTN1","CTD"
"MOL000433","METTL16","CTD"
"MOL000433","PARVB","CTD"
"MOL000433","ZNF107","CTD"
"MOL000433","EPS15L1","CTD"
"MOL000433","CCDC138","CTD"
"MOL000433","OASL","CTD"
"MOL000433","GLS","CTD"
"MOL000433","C2ORF42","CTD"
"MOL000433","PRKACA","CTD"
"MOL000433","MYBL1","CTD"
"MOL000433","HIVEP1","CTD"
"MOL000433","ALDH1L2","CTD"
"MOL000433","DPP4","CTD"
"MOL000433","CPT2","CTD"
"MOL000433","CCDC92","CTD"
"MOL000433","PRMT3","CTD"
"MOL000433","MIR450A1","CTD"
"MOL000433","ADORA2B","CTD"
"MOL000433","RPL37A","CTD"
"MOL000433","MED12","CTD"
"MOL000433","MIR28","CTD"
"MOL000433","RPL35A","CTD"
"MOL000433","SUB1","CTD"
"MOL000433","LNX2","CTD"
"MOL000433","NLRP3","CTD"
"MOL000433","MICAL2","CTD"
"MOL000433","GALNT18","CTD"
"MOL000433","SAC3D1","CTD"
"MOL000433","HCN4","CTD"
"MOL000433","FBXO30","CTD"
"MOL000433","ACAP2","CTD"
"MOL000433","GBP5","CTD"
"MOL000433","ANKRD44","CTD"
"MOL000433","SGMS2","CTD"
"MOL000433","SLC46A1","CTD"
"MOL000433","GSTT1","CTD"
"MOL000433","ZNF267","CTD"
"MOL000433","TLL1","CTD"
"MOL000433","DCUN1D3","CTD"
"MOL000433","NDRG3","CTD"
"MOL000433","SPEN","CTD"
"MOL000433","MIR19A","CTD"
"MOL000433","NCR3LG1","CTD"
"MOL000433","CNKSR3","CTD"
"MOL000433","SAMTOR","CTD"
"MOL000433","IL1R1","CTD"
"MOL000433","INTS11","CTD"
"MOL000433","AKR1C2","CTD"
"MOL000433","MSH4","CTD"
"MOL000433","GNL3L","CTD"
"MOL000433","H2BC4","CTD"
"MOL000433","ABHD17B","CTD"
"MOL000433","SORD","CTD"
"MOL000433","MIR17","CTD"
"MOL000433","GSPT1","CTD"
"MOL000433","PLIN2","CTD"
"MOL000433","CDK6","CTD"
"MOL000433","ZKSCAN4","CTD"
"MOL000433","ALPK1","CTD"
"MOL000433","EGLN1","CTD"
"MOL000433","PPP2R2A","CTD"
"MOL000433","FCGR2B","CTD"
"MOL000433","EIF4E","CTD"
"MOL000433","SENP8","CTD"
"MOL000433","BTN2A1","CTD"
"MOL000433","FTO","CTD"
"MOL000433","ZNF211","CTD"
"MOL000433","E2F5","CTD"
"MOL000433","VLDLR","CTD"
"MOL000433","WDR4","CTD"
"MOL000433","PANX1","CTD"
"MOL000433","CROT","CTD"
"MOL000433","SENP2","CTD"
"MOL000433","SLC17A9","CTD"
"MOL000433","DCT","CTD"
"MOL000433","CETP","CTD"
"MOL000433","P38C","CTD"
"MOL000433","GEMIN5","CTD"
"MOL000433","LAMB3","CTD"
"MOL000433","MIR26B","CTD"
"MOL000433","NFIX","CTD"
"MOL000433","ATP4B","CTD"
"MOL000433","KEL","CTD"
"MOL000433","CDK2AP2","CTD"
"MOL000433","CEP85L","CTD"
"MOL000433","CSTF1","CTD"
"MOL000433","VCAM1","CTD"
"MOL000433","HBB","CTD"
"MOL000433","ABCA11P","CTD"
"MOL000433","SOCS36E","CTD"
"MOL000433","RHBDD2","CTD"
"MOL000433","CCL2","CTD"
"MOL000433","RBM39","CTD"
"MOL000433","ZBTB24","CTD"
"MOL000433","KCNG2","CTD"
"MOL000433","ZNF624","CTD"
"MOL000433","EPG5","CTD"
"MOL000433","ADK","CTD"
"MOL000433","MORF4L2","CTD"
"MOL000433","ZNF184","CTD"
"MOL000433","VPS4B","CTD"
"MOL000433","GNG3","CTD"
"MOL000433","WHRN","CTD"
"MOL000433","APOL6","CTD"
"MOL000433","ORAI3","CTD"
"MOL000433","LMBR1","CTD"
"MOL000433","RBM7","CTD"
"MOL000433","CPXCR1","CTD"
"MOL000433","SFRP4","CTD"
"MOL000433","PYGB","CTD"
"MOL000433","ANLN","CTD"
"MOL000433","MSRB1","CTD"
"MOL000433","TMBIM1","CTD"
"MOL000433","ZNF786","CTD"
"MOL000433","FAM161B","CTD"
"MOL000433","ARFRP1","CTD"
"MOL000433","RHOT1","CTD"
"MOL000433","PTGR2","CTD"
"MOL000433","TPRG1L","CTD"
"MOL000433","KAT2B","CTD"
"MOL000433","ARL5A","CTD"
"MOL000433","PHF1","CTD"
"MOL000433","KRTAP19-1","CTD"
"MOL000433","ZNF746","CTD"
"MOL000433","CMBL","CTD"
"MOL000433","WDR1","CTD"
"MOL000433","CBLIF","CTD"
"MOL000433","SPPL2B","CTD"
"MOL000433","LDLR","CTD"
"MOL000433","HLA-DMB","CTD"
"MOL000433","LAMP1","CTD"
"MOL000433","THSD1","CTD"
"MOL000433","BCL6","CTD"
"MOL000433","MIR31","CTD"
"MOL000433","PGF","CTD"
"MOL000433","POLR2A","CTD"
"MOL000433","HYMAI","CTD"
"MOL000433","MCC","CTD"
"MOL000433","JADE1","CTD"
"MOL000433","SEPTIN6","CTD"
"MOL000433","ZBTB1","CTD"
"MOL000433","CHST12","CTD"
"MOL000433","NOM1","CTD"
"MOL000433","CSF2RB","CTD"
"MOL000433","ARID2","CTD"
"MOL000433","IL6ST","CTD"
"MOL000433","CDS2","CTD"
"MOL000433","PRICKLE2","CTD"
"MOL000433","AK2","CTD"
"MOL000433","ASH1L","CTD"
"MOL000433","DEPTOR","CTD"
"MOL000433","MAP4","CTD"
"MOL000433","ELK4","CTD"
"MOL000433","HELLS","CTD"
"MOL000433","TNN","CTD"
"MOL000433","HR","CTD"
"MOL000433","MIPEP","CTD"
"MOL000433","TIA1","CTD"
"MOL000433","DAPP1","CTD"
"MOL000433","BRCA1","CTD"
"MOL000433","TRNT1","CTD"
"MOL000433","PTTG1","CTD"
"MOL000433","LINC02232","CTD"
"MOL000433","P2RY10","CTD"
"MOL000433","TIAM2","CTD"
"MOL000433","FAM120A","CTD"
"MOL000433","LINC01514","CTD"
"MOL000433","MIR181B1","CTD"
"MOL000433","H2AC11","CTD"
"MOL000433","SLU7","CTD"
"MOL000433","MIR301","CTD"
"MOL000433","AFF4","CTD"
"MOL000433","WDR5B","CTD"
"MOL000433","ERGIC2","CTD"
"MOL000433","GLS2","CTD"
"MOL000433","CD83","CTD"
"MOL000433","RALA","CTD"
"MOL000433","ACVR2B","CTD"
"MOL000433","SEMA6D","CTD"
"MOL000433","NR5A2","CTD"
"MOL000433","SIRT2","CTD"
"MOL000433","INF2","CTD"
"MOL000433","LINC02112","CTD"
"MOL000433","FHIP2A","CTD"
"MOL000433","PCSK2","CTD"
"MOL000433","SP8","CTD"
"MOL000433","ZDHHC2","CTD"
"MOL000433","ERCC4","CTD"
"MOL000433","GIT2","CTD"
"MOL000433","TRIM8","CTD"
"MOL000433","MIRLET7G","CTD"
"MOL000433","TAF4","CTD"
"MOL000433","ATRX","CTD"
"MOL000433","MBP","CTD"
"MOL000433","CSF2","CTD"
"MOL000433","BCL10","CTD"
"MOL000433","CENPE","CTD"
"MOL000433","SNAI2","CTD"
"MOL000433","LRP10","CTD"
"MOL000433","MAP3K5","CTD"
"MOL000433","KCNQ1OT1","CTD"
"MOL000433","SLC68A1","CTD"
"MOL000433","PCDH9","CTD"
"MOL000433","CCL5","CTD"
"MOL000433","ZNF611","CTD"
"MOL000433","IGF2BP3","CTD"
"MOL000433","TCF3","CTD"
"MOL000433","CLN6","CTD"
"MOL000433","SDHC","CTD"
"MOL000433","NOPCHAP1","CTD"
"MOL000433","BCL11A","CTD"
"MOL000433","FSHB","CTD"
"MOL000433","PXN","CTD"
"MOL000433","VAPB","CTD"
"MOL000433","WDR72","CTD"
"MOL000433","GABRP","CTD"
"MOL000433","NNT","CTD"
"MOL000433","FAM217B","CTD"
"MOL000433","NME3","CTD"
"MOL000433","PRKCZ","CTD"
"MOL000433","ZNF596","CTD"
"MOL000433","MANEA","CTD"
"MOL000433","ZFAS1","CTD"
"MOL000433","ANP32A","CTD"
"MOL000433","LINC02114","CTD"
"MOL000433","PRSS3","CTD"
"MOL000433","MRPS34","CTD"
"MOL000433","CAMK2G1","CTD"
