"Mol_ID","Gene_symbol","Data_base"
"MOL008845","ITGAV","Swisstargetprediction"
"MOL008845","TLR9","Swisstargetprediction"
"MOL008845","PLA2G4A","Swisstargetprediction"
"MOL008845","EDNRB","Swisstargetprediction"
"MOL008845","EDNRA","Swisstargetprediction"
"MOL001439","FABP4","Swisstargetprediction"
"MOL001439","PPARG","Swisstargetprediction"
"MOL001439","PPARA","Swisstargetprediction"
"MOL001439","PPARD","Swisstargetprediction"
"MOL001439","ALOX5","Swisstargetprediction"
"MOL001439","FFAR1","Swisstargetprediction"
"MOL001439","FABP3","Swisstargetprediction"
"MOL001439","PTGS1","Swisstargetprediction"
"MOL001439","CNR1","Swisstargetprediction"
"MOL001439","FAAH","Swisstargetprediction"
"MOL001439","TERT","Swisstargetprediction"
"MOL001439","FABP5","Swisstargetprediction"
"MOL001439","FABP1","Swisstargetprediction"
"MOL001439","TOP1","Swisstargetprediction"
"MOL001439","PTGES","Swisstargetprediction"
"MOL001439","SCD","Swisstargetprediction"
"MOL001439","PTGER2","Swisstargetprediction"
"MOL001439","POLB","Swisstargetprediction"
"MOL001439","CYP26B1","Swisstargetprediction"
"MOL001439","CYP26A1","Swisstargetprediction"
"MOL001439","CES2","Swisstargetprediction"
"MOL001439","ALOX12","Swisstargetprediction"
"MOL001439","CDC25A","Swisstargetprediction"
"MOL001439","PTPN1","Swisstargetprediction"
"MOL001439","PTGDR2","Swisstargetprediction"
"MOL001439","PTPN11","Swisstargetprediction"
"MOL001439","HSD11B1","Swisstargetprediction"
"MOL001439","PTGER1","Swisstargetprediction"
"MOL001439","RXRA","Swisstargetprediction"
"MOL001439","RARG","Swisstargetprediction"
"MOL001439","RARB","Swisstargetprediction"
"MOL001439","RARA","Swisstargetprediction"
"MOL001439","RXRB","Swisstargetprediction"
"MOL001439","RXRG","Swisstargetprediction"
"MOL001439","PTGER4","Swisstargetprediction"
"MOL001439","ESR2","Swisstargetprediction"
"MOL001439","SLC22A12","Swisstargetprediction"
"MOL001439","HSD11B2","Swisstargetprediction"
"MOL001439","ALOX15","Swisstargetprediction"
"MOL001439","TBXAS1","Swisstargetprediction"
"MOL001439","NR1H3","Swisstargetprediction"
"MOL001439","FABP2","Swisstargetprediction"
"MOL001439","PTPN2","Swisstargetprediction"
"MOL001439","HMGCR","Swisstargetprediction"
"MOL001439","PTGIR","Swisstargetprediction"
"MOL001439","ENPP2","Swisstargetprediction"
"MOL001439","PTGES2","Swisstargetprediction"
"MOL001439","LTB4R","Swisstargetprediction"
"MOL001439","GLRA1","Swisstargetprediction"
"MOL001439","NR3C1","Swisstargetprediction"
"MOL001439","PRKCH","Swisstargetprediction"
"MOL001439","AKR1B10","Swisstargetprediction"
"MOL001439","GRM2","Swisstargetprediction"
"MOL001439","NR0B2","Swisstargetprediction"
"MOL001439","PLA2G4A","Swisstargetprediction"
"MOL001439","FFAR4","Swisstargetprediction"
"MOL001439","DAGLA","Swisstargetprediction"
"MOL001439","TRPA1","Swisstargetprediction"
"MOL001439","OXER1","Swisstargetprediction"
"MOL001439","SLC16A1","Swisstargetprediction"
"MOL001439","PDE4A","Swisstargetprediction"
"MOL001439","CNR2","Swisstargetprediction"
"MOL001439","PTPN6","Swisstargetprediction"
"MOL001439","PSEN2","Swisstargetprediction"
"MOL001439","DAGLB","Swisstargetprediction"
"MOL001439","GCG","Swisstargetprediction"
"MOL001439","TRPM8","Swisstargetprediction"
"MOL001439","GYS1","Swisstargetprediction"
"MOL001439","ALOX5AP","Swisstargetprediction"
"MOL001439","NOS2","Swisstargetprediction"
"MOL001439","MMP13","Swisstargetprediction"
"MOL001439","MMP3","Swisstargetprediction"
"MOL001439","RBP4","Swisstargetprediction"
"MOL001439","MMP8","Swisstargetprediction"
"MOL001439","LDHA","Swisstargetprediction"
"MOL001439","ESR1","Swisstargetprediction"
"MOL001439","ACE","Swisstargetprediction"
"MOL001439","ITGAL","Swisstargetprediction"
"MOL001439","AGTR1","Swisstargetprediction"
"MOL001439","HNF4A","Swisstargetprediction"
"MOL001439","TRPV1","Swisstargetprediction"
"MOL001439","KDM2A","Swisstargetprediction"
"MOL001439","KDM5C","Swisstargetprediction"
"MOL001439","PLA2G10","Swisstargetprediction"
"MOL001439","RORC","Swisstargetprediction"
"MOL001439","PDE4D","Swisstargetprediction"
"MOL001439","DHODH","Swisstargetprediction"
"MOL001439","EDNRA","Swisstargetprediction"
"MOL001439","PDE4B","Swisstargetprediction"
"MOL001439","BMP1","Swisstargetprediction"
"MOL001439","CCKBR","Swisstargetprediction"
"MOL001439","MDM2","Swisstargetprediction"
"MOL001439","CMA1","Swisstargetprediction"
"MOL001439","CTSG","Swisstargetprediction"
"MOL001439","AR","Swisstargetprediction"
"MOL001439","FNTA","Swisstargetprediction"
"MOL001439","PSEN1","Swisstargetprediction"
"MOL001439","SOAT1","Swisstargetprediction"
"MOL001439","SOAT2","Swisstargetprediction"
"MOL001439","F2R","Swisstargetprediction"
"MOL000737","PTPRS","Swisstargetprediction"
"MOL000737","ESR2","Swisstargetprediction"
"MOL000737","DAPK1","Swisstargetprediction"
"MOL000737","MPG","Swisstargetprediction"
"MOL000737","SLC22A12","Swisstargetprediction"
"MOL000737","NOX4","Swisstargetprediction"
"MOL000737","XDH","Swisstargetprediction"
"MOL000737","TYR","Swisstargetprediction"
"MOL000737","FLT3","Swisstargetprediction"
"MOL000737","ALOX5","Swisstargetprediction"
"MOL000737","HSD17B2","Swisstargetprediction"
"MOL000737","ABCC1","Swisstargetprediction"
"MOL000737","HSD17B1","Swisstargetprediction"
"MOL000737","AHR","Swisstargetprediction"
"MOL000737","ESRRA","Swisstargetprediction"
"MOL000737","ABCB1","Swisstargetprediction"
"MOL000737","CYP1B1","Swisstargetprediction"
"MOL000737","ABCG2","Swisstargetprediction"
"MOL000737","BCHE","Swisstargetprediction"
"MOL000737","ACHE","Swisstargetprediction"
"MOL000737","ADORA1","Swisstargetprediction"
"MOL000737","ADORA2A","Swisstargetprediction"
"MOL000737","ADORA3","Swisstargetprediction"
"MOL000737","GPR35","Swisstargetprediction"
"MOL000737","ALOX15","Swisstargetprediction"
"MOL000737","MAPT","Swisstargetprediction"
"MOL000737","KDM4E","Swisstargetprediction"
"MOL000737","AVPR2","Swisstargetprediction"
"MOL000737","TOP2A","Swisstargetprediction"
"MOL000737","MAOA","Swisstargetprediction"
"MOL000737","CYP19A1","Swisstargetprediction"
"MOL000737","PIM1","Swisstargetprediction"
"MOL000737","DRD4","Swisstargetprediction"
"MOL000737","GLO1","Swisstargetprediction"
"MOL000737","MYLK","Swisstargetprediction"
"MOL000737","MPO","Swisstargetprediction"
"MOL000737","PIK3R1","Swisstargetprediction"
"MOL000737","PYGL","Swisstargetprediction"
"MOL000737","SYK","Swisstargetprediction"
"MOL000737","MMP13","Swisstargetprediction"
"MOL000737","MMP3","Swisstargetprediction"
"MOL000737","CA3","Swisstargetprediction"
"MOL000737","CDK1","Swisstargetprediction"
"MOL000737","MMP9","Swisstargetprediction"
"MOL000737","PIK3CG","Swisstargetprediction"
"MOL000737","MMP2","Swisstargetprediction"
"MOL000737","PKN1","Swisstargetprediction"
"MOL000737","NEK2","Swisstargetprediction"
"MOL000737","CXCR1","Swisstargetprediction"
"MOL000737","CAMK2B","Swisstargetprediction"
"MOL000737","ALK","Swisstargetprediction"
"MOL000737","NEK6","Swisstargetprediction"
"MOL000737","PLA2G1B","Swisstargetprediction"
"MOL000737","AXL","Swisstargetprediction"
"MOL000737","APEX1","Swisstargetprediction"
"MOL000737","AKR1C2","Swisstargetprediction"
"MOL000737","AKR1C1","Swisstargetprediction"
"MOL000737","AKR1C3","Swisstargetprediction"
"MOL000737","AKR1C4","Swisstargetprediction"
"MOL000737","AKR1A1","Swisstargetprediction"
"MOL000737","AKR1B1","Swisstargetprediction"
"MOL000737","CA2","Swisstargetprediction"
"MOL000737","CA7","Swisstargetprediction"
"MOL000737","CA12","Swisstargetprediction"
"MOL000737","PFKFB3","Swisstargetprediction"
"MOL000737","CDK5R1","Swisstargetprediction"
"MOL000737","CCNB3","Swisstargetprediction"
"MOL000737","CDK6","Swisstargetprediction"
"MOL000737","CDK2","Swisstargetprediction"
"MOL000737","ARG1","Swisstargetprediction"
"MOL000737","NAE1","Swisstargetprediction"
"MOL000737","ESR1","Swisstargetprediction"
"MOL000737","PTGS2","Swisstargetprediction"
"MOL000737","TTR","Swisstargetprediction"
"MOL000737","CFTR","Swisstargetprediction"
"MOL000737","AKR1B10","Swisstargetprediction"
"MOL000737","TNKS2","Swisstargetprediction"
"MOL000737","TNKS","Swisstargetprediction"
"MOL000737","CA4","Swisstargetprediction"
"MOL000737","MCL1","Swisstargetprediction"
"MOL000737","AMY1A","Swisstargetprediction"
"MOL000737","GRK6","Swisstargetprediction"
"MOL000737","F2","Swisstargetprediction"
"MOL000737","ALOX12","Swisstargetprediction"
"MOL000737","AR","Swisstargetprediction"
"MOL000737","CBR1","Swisstargetprediction"
"MOL000737","TERT","Swisstargetprediction"
"MOL000737","IGF1R","Swisstargetprediction"
"MOL000737","INSR","Swisstargetprediction"
"MOL000737","EGFR","Swisstargetprediction"
"MOL000737","AURKB","Swisstargetprediction"
"MOL000737","CA1","Swisstargetprediction"
"MOL000737","GSK3B","Swisstargetprediction"
"MOL000737","SRC","Swisstargetprediction"
"MOL000737","PTK2","Swisstargetprediction"
"MOL000737","KDR","Swisstargetprediction"
"MOL000737","PLK1","Swisstargetprediction"
"MOL000737","CA6","Swisstargetprediction"
"MOL000737","CA14","Swisstargetprediction"
"MOL000737","CA9","Swisstargetprediction"
"MOL001601","AKR1B1","Swisstargetprediction"
"MOL001601","ACHE","Swisstargetprediction"
"MOL001601","CES1","Swisstargetprediction"
"MOL001601","CES2","Swisstargetprediction"
"MOL001601","STAT3","Swisstargetprediction"
"MOL001601","PTPN6","Swisstargetprediction"
"MOL001601","PTPN11","Swisstargetprediction"
"MOL001601","IDO1","Swisstargetprediction"
"MOL001601","DUSP1","Swisstargetprediction"
"MOL001601","GABRB3","Swisstargetprediction"
"MOL001601","GABRA2","Swisstargetprediction"
"MOL001601","TDP2","Swisstargetprediction"
"MOL001601","KDR","Swisstargetprediction"
"MOL001601","MALT1","Swisstargetprediction"
"MOL001601","TOP1","Swisstargetprediction"
"MOL001601","KDM4E","Swisstargetprediction"
"MOL001601","ERBB2","Swisstargetprediction"
"MOL001601","EGFR","Swisstargetprediction"
"MOL001601","PBRM1","Swisstargetprediction"
"MOL001601","SMARCA4","Swisstargetprediction"
"MOL001601","PTPRC","Swisstargetprediction"
"MOL001601","PIK3CA","Swisstargetprediction"
"MOL001601","IDH1","Swisstargetprediction"
"MOL001601","CASP3","Swisstargetprediction"
"MOL001601","ADORA3","Swisstargetprediction"
"MOL001601","CASP7","Swisstargetprediction"
"MOL001601","CNR1","Swisstargetprediction"
"MOL001601","GRM1","Swisstargetprediction"
"MOL001601","MAPK8","Swisstargetprediction"
"MOL002222","HSD17B1","Swisstargetprediction"
"MOL002222","STS","Swisstargetprediction"
"MOL002222","POLA1","Swisstargetprediction"
"MOL002222","CYP19A1","Swisstargetprediction"
"MOL002222","TBXA2R","Swisstargetprediction"
"MOL002222","ESR1","Swisstargetprediction"
"MOL002222","ESR2","Swisstargetprediction"
"MOL002222","NR3C1","Swisstargetprediction"
"MOL002222","AR","Swisstargetprediction"
"MOL002222","NR1H3","Swisstargetprediction"
"MOL002222","HTR2B","Swisstargetprediction"
"MOL002222","KDR","Swisstargetprediction"
"MOL002222","RXRA","Swisstargetprediction"
"MOL002222","PLA2G5","Swisstargetprediction"
"MOL002222","CYP27A1","Swisstargetprediction"
"MOL002222","ALOX5","Swisstargetprediction"
"MOL002222","NR1H2","Swisstargetprediction"
"MOL002222","MC4R","Swisstargetprediction"
"MOL002222","ELAVL1","Swisstargetprediction"
"MOL002222","CYP24A1","Swisstargetprediction"
"MOL002222","SHBG","Swisstargetprediction"
"MOL002222","PRKCZ","Swisstargetprediction"
"MOL002222","PLA2G2A","Swisstargetprediction"
"MOL002222","ALOX15","Swisstargetprediction"
"MOL002222","NOS2","Swisstargetprediction"
"MOL002222","TSPO","Swisstargetprediction"
"MOL002222","HDAC2","Swisstargetprediction"
"MOL002222","ACHE","Swisstargetprediction"
"MOL002222","SLC6A4","Swisstargetprediction"
"MOL002222","SAE1","Swisstargetprediction"
"MOL002222","PTGS2","Swisstargetprediction"
"MOL002222","CASR","Swisstargetprediction"
"MOL002222","CA12","Swisstargetprediction"
"MOL002222","HSD17B2","Swisstargetprediction"
"MOL002222","LRRK2","Swisstargetprediction"
"MOL002222","SRC","Swisstargetprediction"
"MOL002222","HNF4A","Swisstargetprediction"
"MOL002222","PDE2A","Swisstargetprediction"
"MOL002222","PDE10A","Swisstargetprediction"
"MOL002222","MAOB","Swisstargetprediction"
"MOL002222","GPBAR1","Swisstargetprediction"
"MOL002222","NR3C2","Swisstargetprediction"
"MOL002222","MYLK","Swisstargetprediction"
"MOL002222","RXRG","Swisstargetprediction"
"MOL002222","ADAMTS5","Swisstargetprediction"
"MOL002222","PARP1","Swisstargetprediction"
"MOL002222","GRM1","Swisstargetprediction"
"MOL002222","P2RX7","Swisstargetprediction"
"MOL002222","MAOA","Swisstargetprediction"
"MOL007036","ALOX15","Swisstargetprediction"
"MOL007036","STS","Swisstargetprediction"
"MOL007036","HSD17B1","Swisstargetprediction"
"MOL007036","CYP27A1","Swisstargetprediction"
"MOL007036","AR","Swisstargetprediction"
"MOL007036","NR3C1","Swisstargetprediction"
"MOL007036","CYP24A1","Swisstargetprediction"
"MOL007036","MAOA","Swisstargetprediction"
"MOL007036","MAOB","Swisstargetprediction"
"MOL007036","PTK2","Swisstargetprediction"
"MOL007036","KDR","Swisstargetprediction"
"MOL007036","CYP19A1","Swisstargetprediction"
"MOL007036","EGLN1","Swisstargetprediction"
"MOL007036","HTR2B","Swisstargetprediction"
"MOL007036","PLK1","Swisstargetprediction"
"MOL007036","ACHE","Swisstargetprediction"
"MOL007036","ADORA1","Swisstargetprediction"
"MOL007036","ADORA2A","Swisstargetprediction"
"MOL007036","ADAMTS5","Swisstargetprediction"
"MOL007036","CYP11B1","Swisstargetprediction"
"MOL007036","RET","Swisstargetprediction"
"MOL007036","RIPK2","Swisstargetprediction"
"MOL007036","GABRA1","Swisstargetprediction"
"MOL007036","ALOX5","Swisstargetprediction"
"MOL007036","ESR2","Swisstargetprediction"
"MOL007036","PARP1","Swisstargetprediction"
"MOL007036","TNKS2","Swisstargetprediction"
"MOL007036","TNKS","Swisstargetprediction"
"MOL007036","ESR1","Swisstargetprediction"
"MOL007036","POLA1","Swisstargetprediction"
"MOL007036","CPB1","Swisstargetprediction"
"MOL007036","ELAVL1","Swisstargetprediction"
"MOL007036","CTSV","Swisstargetprediction"
"MOL007036","NR1H3","Swisstargetprediction"
"MOL007036","BACE2","Swisstargetprediction"
"MOL007036","ALOX12","Swisstargetprediction"
"MOL007036","CDK2","Swisstargetprediction"
"MOL007036","CDK4","Swisstargetprediction"
"MOL007036","MDM2","Swisstargetprediction"
"MOL007036","CASR","Swisstargetprediction"
"MOL007036","NR1H2","Swisstargetprediction"
"MOL007036","PLA2G7","Swisstargetprediction"
"MOL007036","COMT","Swisstargetprediction"
"MOL007036","PDE7A","Swisstargetprediction"
"MOL007036","PDE2A","Swisstargetprediction"
"MOL007036","PDE10A","Swisstargetprediction"
"MOL007036","ABCG2","Swisstargetprediction"
"MOL007036","PDE4B","Swisstargetprediction"
"MOL007036","GRIN1","Swisstargetprediction"
"MOL007036","FAAH","Swisstargetprediction"
"MOL007036","CFTR","Swisstargetprediction"
"MOL007036","NQO1","Swisstargetprediction"
"MOL007036","KCNA5","Swisstargetprediction"
"MOL007036","TBXAS1","Swisstargetprediction"
"MOL007036","TRPC6","Swisstargetprediction"
"MOL007036","TRPC3","Swisstargetprediction"
"MOL007036","SHBG","Swisstargetprediction"
"MOL007036","KCNMA1","Swisstargetprediction"
"MOL007036","HTR3A","Swisstargetprediction"
"MOL007036","LTA4H","Swisstargetprediction"
"MOL007036","ERN1","Swisstargetprediction"
"MOL007036","MMP13","Swisstargetprediction"
"MOL007036","ALPL","Swisstargetprediction"
"MOL007036","MTOR","Swisstargetprediction"
"MOL007036","PIK3CA","Swisstargetprediction"
"MOL007036","CDK5R1","Swisstargetprediction"
"MOL007036","LIPE","Swisstargetprediction"
"MOL007036","KDM4A","Swisstargetprediction"
"MOL007036","KDM4C","Swisstargetprediction"
"MOL007036","CA12","Swisstargetprediction"
"MOL007036","NOX4","Swisstargetprediction"
"MOL007036","UQCRB","Swisstargetprediction"
"MOL007036","GABRB3","Swisstargetprediction"
"MOL007036","GABRA2","Swisstargetprediction"
"MOL007036","MYLK","Swisstargetprediction"
"MOL007036","SCN5A","Swisstargetprediction"
"MOL007036","CCNB3","Swisstargetprediction"
"MOL007036","CXCR2","Swisstargetprediction"
"MOL007036","PRKCZ","Swisstargetprediction"
"MOL007036","SCN2A","Swisstargetprediction"
"MOL007036","NOS2","Swisstargetprediction"
"MOL007045","PTPN11","Swisstargetprediction"
"MOL007045","CES1","Swisstargetprediction"
"MOL007045","CES2","Swisstargetprediction"
"MOL007045","AKR1B1","Swisstargetprediction"
"MOL007045","TERT","Swisstargetprediction"
"MOL007045","RBBP4","Swisstargetprediction"
"MOL007045","EED","Swisstargetprediction"
"MOL007045","PTPN6","Swisstargetprediction"
"MOL007045","CDC25A","Swisstargetprediction"
"MOL007045","HTR1D","Swisstargetprediction"
"MOL007045","PTPRC","Swisstargetprediction"
"MOL007045","CDC25B","Swisstargetprediction"
"MOL007045","MDM2","Swisstargetprediction"
"MOL007045","IMPDH2","Swisstargetprediction"
"MOL007045","PDE10A","Swisstargetprediction"
"MOL007045","CDK5R1","Swisstargetprediction"
"MOL007045","ABCC9","Swisstargetprediction"
"MOL007045","PYGL","Swisstargetprediction"
"MOL007045","P2RX7","Swisstargetprediction"
"MOL007045","PARP1","Swisstargetprediction"
"MOL007045","CDK9","Swisstargetprediction"
"MOL007045","TOP2A","Swisstargetprediction"
"MOL007045","MAP2K1","Swisstargetprediction"
"MOL007045","PARP3","Swisstargetprediction"
"MOL007045","METAP2","Swisstargetprediction"
"MOL007045","TRPM8","Swisstargetprediction"
"MOL007045","PSEN1","Swisstargetprediction"
"MOL007045","PSEN2","Swisstargetprediction"
"MOL007045","IDO1","Swisstargetprediction"
"MOL007045","TRPV1","Swisstargetprediction"
"MOL007045","KDR","Swisstargetprediction"
"MOL007045","CDK2","Swisstargetprediction"
"MOL007045","BRD4","Swisstargetprediction"
"MOL007045","CREBBP","Swisstargetprediction"
"MOL007045","CDC25C","Swisstargetprediction"
"MOL007045","AR","Swisstargetprediction"
"MOL007045","CHRM4","Swisstargetprediction"
"MOL007045","CHRM5","Swisstargetprediction"
"MOL007045","CHRM2","Swisstargetprediction"
"MOL007045","PIM1","Swisstargetprediction"
"MOL007045","CHRM1","Swisstargetprediction"
"MOL007045","CHRM3","Swisstargetprediction"
"MOL007045","PDE4B","Swisstargetprediction"
"MOL007045","PDE7A","Swisstargetprediction"
"MOL007045","PIM2","Swisstargetprediction"
"MOL007045","KIT","Swisstargetprediction"
"MOL007045","RET","Swisstargetprediction"
"MOL007045","LCK","Swisstargetprediction"
"MOL007045","TYK2","Swisstargetprediction"
"MOL007045","MAPK1","Swisstargetprediction"
"MOL007045","MKNK2","Swisstargetprediction"
"MOL007045","ALK","Swisstargetprediction"
"MOL007045","KCNA5","Swisstargetprediction"
"MOL007045","EPHB4","Swisstargetprediction"
"MOL007045","PPP1CA","Swisstargetprediction"
"MOL007045","MAPKAPK2","Swisstargetprediction"
"MOL007045","TLR8","Swisstargetprediction"
"MOL007045","TLR7","Swisstargetprediction"
"MOL007045","MPI","Swisstargetprediction"
"MOL007045","SLC6A3","Swisstargetprediction"
"MOL007045","MAPK14","Swisstargetprediction"
"MOL007045","HSD17B2","Swisstargetprediction"
"MOL007045","PRKDC","Swisstargetprediction"
"MOL007045","LRRK2","Swisstargetprediction"
"MOL007045","GABRB3","Swisstargetprediction"
"MOL007045","GABRA2","Swisstargetprediction"
"MOL007045","HSP90AA1","Swisstargetprediction"
"MOL007045","JAK3","Swisstargetprediction"
"MOL007045","JAK1","Swisstargetprediction"
"MOL007045","AKT1","Swisstargetprediction"
"MOL007045","MPO","Swisstargetprediction"
"MOL007045","HCRTR2","Swisstargetprediction"
"MOL007045","HCRTR1","Swisstargetprediction"
"MOL007045","FKBP1A","Swisstargetprediction"
"MOL007045","AURKA","Swisstargetprediction"
"MOL007045","MAP3K5","Swisstargetprediction"
"MOL007045","PTAFR","Swisstargetprediction"
"MOL007045","JAK2","Swisstargetprediction"
"MOL007045","GRM5","Swisstargetprediction"
"MOL007045","ADAM17","Swisstargetprediction"
"MOL007045","HMGCR","Swisstargetprediction"
"MOL007045","ALPL","Swisstargetprediction"
"MOL007045","NR3C1","Swisstargetprediction"
"MOL007045","DRD4","Swisstargetprediction"
"MOL007045","CXCR2","Swisstargetprediction"
"MOL007045","STAT3","Swisstargetprediction"
"MOL007045","ICMT","Swisstargetprediction"
"MOL007045","FLT1","Swisstargetprediction"
"MOL007045","MAOA","Swisstargetprediction"
"MOL007045","GSK3B","Swisstargetprediction"
"MOL007045","GSK3A","Swisstargetprediction"
"MOL007045","CDC7","Swisstargetprediction"
"MOL007045","CYP19A1","Swisstargetprediction"
"MOL007045","PER2","Swisstargetprediction"
"MOL007045","F10","Swisstargetprediction"
"MOL007045","ADORA2A","Swisstargetprediction"
"MOL007045","NTRK1","Swisstargetprediction"
"MOL007048","SELE","Swisstargetprediction"
"MOL007048","SELP","Swisstargetprediction"
"MOL007048","VCP","Swisstargetprediction"
"MOL007048","AMPD3","Swisstargetprediction"
"MOL007048","ALDH2","Swisstargetprediction"
"MOL007048","SELL","Swisstargetprediction"
"MOL007048","PTGES","Swisstargetprediction"
"MOL007048","KDM3A","Swisstargetprediction"
"MOL007048","KDM4C","Swisstargetprediction"
"MOL007048","PIM1","Swisstargetprediction"
"MOL007048","ATIC","Swisstargetprediction"
"MOL007048","NEU3","Swisstargetprediction"
"MOL007048","TYMS","Swisstargetprediction"
"MOL007048","FYN","Swisstargetprediction"
"MOL007048","MMP1","Swisstargetprediction"
"MOL007048","SCN10A","Swisstargetprediction"
"MOL007048","PADI1","Swisstargetprediction"
"MOL007048","GART","Swisstargetprediction"
"MOL007048","PADI4","Swisstargetprediction"
"MOL007048","PIM2","Swisstargetprediction"
"MOL007049","CES1","Swisstargetprediction"
"MOL007049","CES2","Swisstargetprediction"
"MOL007049","TOP1","Swisstargetprediction"
"MOL007049","CDC25A","Swisstargetprediction"
"MOL007049","PTPN1","Swisstargetprediction"
"MOL007049","CDC25B","Swisstargetprediction"
"MOL007049","MAOB","Swisstargetprediction"
"MOL007049","PBRM1","Swisstargetprediction"
"MOL007049","SMARCA4","Swisstargetprediction"
"MOL007049","PTPN22","Swisstargetprediction"
"MOL007049","VCP","Swisstargetprediction"
"MOL007049","ACHE","Swisstargetprediction"
"MOL007049","TNKS2","Swisstargetprediction"
"MOL007049","TNKS","Swisstargetprediction"
"MOL007049","CHRM2","Swisstargetprediction"
"MOL007049","CHRM1","Swisstargetprediction"
"MOL007049","CHRM3","Swisstargetprediction"
"MOL007049","GRM5","Swisstargetprediction"
"MOL007049","PFKFB3","Swisstargetprediction"
"MOL007049","CASP3","Swisstargetprediction"
"MOL007049","CASP7","Swisstargetprediction"
"MOL007049","MTNR1A","Swisstargetprediction"
"MOL007049","MTNR1B","Swisstargetprediction"
"MOL007049","GABRA2","Swisstargetprediction"
"MOL007049","GABRB3","Swisstargetprediction"
"MOL007049","HSD11B1","Swisstargetprediction"
"MOL007049","MMP13","Swisstargetprediction"
"MOL007049","ADAM17","Swisstargetprediction"
"MOL007049","MMP8","Swisstargetprediction"
"MOL007050","ACHE","Swisstargetprediction"
"MOL007050","CYP19A1","Swisstargetprediction"
"MOL007050","CDK1","Swisstargetprediction"
"MOL007050","TYMS","Swisstargetprediction"
"MOL007050","MTOR","Swisstargetprediction"
"MOL007050","MAP2K1","Swisstargetprediction"
"MOL007050","SYK","Swisstargetprediction"
"MOL007050","KDR","Swisstargetprediction"
"MOL007050","CCNE2","Swisstargetprediction"
"MOL007050","HRAS","Swisstargetprediction"
"MOL007050","PDE10A","Swisstargetprediction"
"MOL007050","AR","Swisstargetprediction"
"MOL007050","MAPK8","Swisstargetprediction"
"MOL007050","MAPK9","Swisstargetprediction"
"MOL007050","ADK","Swisstargetprediction"
"MOL007050","EGFR","Swisstargetprediction"
"MOL007050","PIK3CA","Swisstargetprediction"
"MOL007050","PIK3CD","Swisstargetprediction"
"MOL007050","PIK3R1","Swisstargetprediction"
"MOL007050","TYMP","Swisstargetprediction"
"MOL007050","SORD","Swisstargetprediction"
"MOL007050","ADCY1","Swisstargetprediction"
"MOL007050","PIM2","Swisstargetprediction"
"MOL007050","PIM3","Swisstargetprediction"
"MOL007050","MMP1","Swisstargetprediction"
"MOL007050","P2RY12","Swisstargetprediction"
"MOL007050","PRKCD","Swisstargetprediction"
"MOL007050","SLC29A1","Swisstargetprediction"
"MOL007050","EIF4A1","Swisstargetprediction"
"MOL007050","CDK4","Swisstargetprediction"
"MOL007050","PRKCG","Swisstargetprediction"
"MOL007050","PRKCA","Swisstargetprediction"
"MOL007050","PRKCB","Swisstargetprediction"
"MOL007050","PRKCE","Swisstargetprediction"
"MOL007050","PRKCH","Swisstargetprediction"
"MOL007050","PRKCQ","Swisstargetprediction"
"MOL007050","MMP13","Swisstargetprediction"
"MOL007050","FGFR1","Swisstargetprediction"
"MOL007050","MMP14","Swisstargetprediction"
"MOL007050","MAPK1","Swisstargetprediction"
"MOL007050","CRHR1","Swisstargetprediction"
"MOL007050","PDK1","Swisstargetprediction"
"MOL007050","HDAC3","Swisstargetprediction"
"MOL007050","HDAC6","Swisstargetprediction"
"MOL007050","HDAC1","Swisstargetprediction"
"MOL007050","CCNA2","Swisstargetprediction"
"MOL007050","ALPL","Swisstargetprediction"
"MOL007050","PLAA","Swisstargetprediction"
"MOL007050","GRIA1","Swisstargetprediction"
"MOL007050","MMP7","Swisstargetprediction"
"MOL007050","MMP8","Swisstargetprediction"
"MOL007050","CFD","Swisstargetprediction"
"MOL007050","MAP3K11","Swisstargetprediction"
"MOL007050","MAP3K9","Swisstargetprediction"
"MOL007050","PIK3CB","Swisstargetprediction"
"MOL007050","HSP90AA1","Swisstargetprediction"
"MOL007050","MAPK3","Swisstargetprediction"
"MOL007050","HMGCR","Swisstargetprediction"
"MOL007050","CHEK1","Swisstargetprediction"
"MOL007050","WEE1","Swisstargetprediction"
"MOL007050","MAP3K14","Swisstargetprediction"
"MOL007050","ADAM17","Swisstargetprediction"
"MOL007050","F7","Swisstargetprediction"
"MOL007050","ACVRL1","Swisstargetprediction"
"MOL007050","FLT1","Swisstargetprediction"
"MOL007050","PAK4","Swisstargetprediction"
"MOL007050","IMPDH2","Swisstargetprediction"
"MOL007050","SLC2A1","Swisstargetprediction"
"MOL007050","SLC5A2","Swisstargetprediction"
"MOL007050","MKNK2","Swisstargetprediction"
"MOL007050","SLC5A1","Swisstargetprediction"
"MOL007050","PIM1","Swisstargetprediction"
"MOL007050","CSF1R","Swisstargetprediction"
"MOL007050","ADORA2A","Swisstargetprediction"
"MOL007050","NTRK1","Swisstargetprediction"
"MOL007050","MMP9","Swisstargetprediction"
"MOL007050","MMP2","Swisstargetprediction"
"MOL007050","AKR1B10","Swisstargetprediction"
"MOL007050","FLT4","Swisstargetprediction"
"MOL007050","IRAK4","Swisstargetprediction"
"MOL007050","SCN9A","Swisstargetprediction"
"MOL007050","CCNE1","Swisstargetprediction"
"MOL007050","GRK2","Swisstargetprediction"
